Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Source_8,Source_9,Source_10,Source_11,Source_12,Source_13,Source_14,Source_15,Source_16,Source_17,Source_18,Source_19,Source_20,Source_21,Source_22,Source_23,Source_24,Source_25,Source_26,Source_27,Source_28,Source_29,Source_30,Source_31,Source_32,Source_33,Source_34,Source_35,Source_36,Source_37,Source_38,Source_39,Source_40
-0.017584,0.018477,0.061775,0.007308,0.035545,0.038081,-0.021652,0.000274,0.002951,0.078969,0.004736,-0.05803,0.092189,0.072355,-0.018312,0.006429,-0.048011,-0.016431,0.021355,0.011083,0.016792,0.071035,0.026631,-0.083834,-0.033021,0.093162,0.021527,0.016612,-0.043441,-0.032732,0.015343,-0.072917,-0.019802,-0.123277,-0.047197,0.015939,0.001474,-0.0279,0.068487,-0.021894,0.06763
0.076148,0.04833,0.063393,-0.028127,0.039119,0.022038,0.040483,-0.001273,0.043541,-0.024018,0.046556,0.011329,0.13071,0.014703,0.041486,-0.001774,0.038971,-0.017459,-0.050331,0.029373,-0.031932,0.125619,-0.039252,-0.020691,-0.001203,0.019685,0.02161,0.047665,0.00518,-0.061335,0.0576,-0.036342,0.048949,-0.036005,-0.033079,-0.005621,-0.030482,-0.043952,0.016663,0.027294,0.059921
-0.009772,-0.01485,0.052789,0.036836,-0.019911,0.031137,-0.033511,0.001609,0.010667,0.04963,0.024912,0.005483,0.027165,0.011208,0.029413,-0.054907,-0.003813,-0.042649,0.03349,0.009705,0.030813,0.068717,0.013063,-0.026487,0.05325,-0.002661,0.052422,0.02306,-0.004365,-0.02475,-0.001547,-0.047795,0.017378,-0.056981,-0.005455,0.006679,0.015469,-0.017381,0.01882,0.013304,-0.010652
-0.008617,-0.02278,0.029724,0.0057,-0.039875,0.026941,-0.017813,-0.012083,0.001711,0.005278,-0.015725,0.013398,-0.005189,0.001873,0.032118,-0.040471,-0.026981,-0.020679,0.021463,0.026636,0.026973,0.002433,-0.025715,0.012606,0.020477,-0.039106,0.021697,-0.022332,0.025381,-0.023561,0.029093,-0.028096,0.016921,-0.025585,-0.020628,-0.038321,0.014774,0.028561,-0.008499,-0.001199,-0.015758
-0.010422,0.001835,-0.051356,0.008234,0.055024,-0.009068,0.052436,-0.000689,-0.020692,0.012658,0.024202,-0.001949,-0.034322,0.005658,-0.050824,0.010196,-0.01641,-0.033503,-0.041146,-0.008145,0.011032,-0.003071,0.049811,-0.011816,-0.045515,0.012903,0.021774,0.001128,-0.018652,0.033602,-0.009984,0.02589,-0.025834,0.044686,0.051055,0.041119,0.004867,-0.006882,-0.033348,-0.00004,-0.05341
-0.017939,-0.051507,-0.015349,0.065822,0.020063,-0.019505,0.009985,-0.043298,-0.034026,0.053558,0.05576,-0.048701,0.045441,-0.082975,0.073533,0.042083,0.041361,0.024517,0.062091,-0.005093,0.056925,-0.082053,-0.012015,-0.039607,0.022832,-0.005311,0.025293,-0.032505,0.026417,0.010703,-0.082158,-0.058495,0.004896,-0.038697,-0.01375,0.070249,-0.019166,-0.023212,-0.047815,-0.011026,0.001443
0.03396,-0.02762,0.017602,-0.014415,-0.026804,-0.04047,-0.000206,-0.007483,-0.024748,-0.05684,-0.030928,0.015158,-0.008815,-0.086336,0.026996,-0.044943,0.022534,0.000169,-0.015152,-0.014999,-0.04913,-0.028311,-0.021878,-0.021469,0.035416,-0.032011,0.027976,0.02909,0.042122,0.065121,-0.013957,0.042533,0.045032,0.08519,-0.005872,0.018865,0.013501,0.043516,-0.00766,0.041864,-0.013567
-0.046637,-0.081789,-0.026631,0.063257,0.005651,-0.007814,0.00289,-0.028921,-0.048193,0.044853,0.018909,-0.040067,-0.007089,-0.048782,0.029811,0.031155,0.035465,0.039957,0.057101,-0.021427,0.055687,-0.115035,0.005719,-0.020477,0.023919,0.00035,0.030018,-0.062445,0.018866,0.032894,-0.06668,-0.02762,-0.014725,-0.02022,-0.001953,0.055499,0.006848,0.003096,-0.037481,-0.014874,-0.010155
-0.020451,0.051283,-0.062778,0.078451,0.012086,0.024957,-0.009544,-0.008289,0.031043,0.002746,0.008753,-0.000602,-0.050641,0.048646,-0.081345,0.064259,-0.022305,-0.048577,0.023801,0.07985,0.059697,0.012272,0.022303,0.049766,-0.039593,-0.027866,-0.03154,-0.050566,-0.056017,-0.06482,-0.017136,-0.041184,-0.019741,-0.027888,0.057827,-0.022239,-0.06144,-0.062091,-0.055316,-0.006956,-0.017224
0.033278,0.111105,0.002839,-0.056129,-0.003451,0.020844,0.021913,0.017466,0.038132,-0.05393,0.014898,0.034314,0.011943,0.023463,-0.043539,-0.020993,-0.038522,-0.053925,-0.049459,0.037206,-0.040529,0.13022,0.006033,0.033129,-0.040107,-0.019895,-0.03138,0.040219,-0.020689,-0.040762,0.081555,0.02621,0.02808,0.033643,0.011173,-0.057703,0.00377,0.011974,0.015533,0.001253,-0.001807
-0.044466,0.046126,-0.057217,0.03798,0.019162,0.041702,0.008278,-0.006107,0.024391,0.031341,0.023226,-0.014884,-0.024092,0.071226,-0.041718,0.063281,-0.04638,-0.025335,0.018031,0.053234,0.06438,0.019905,0.029856,0.03252,-0.055852,0.004957,-0.035701,-0.046783,-0.048291,-0.076261,0.004516,-0.041924,-0.038732,-0.064211,0.024881,-0.033525,-0.031478,-0.039578,-0.033163,-0.039827,0.006543
0.025497,-0.041878,-0.002044,0.003897,0.016567,0.015803,0.056771,0.009841,-0.009422,0.015269,0.016265,-0.002017,-0.023775,-0.012519,-0.015865,-0.034298,-0.007969,-0.032201,-0.033137,0.017784,-0.005716,0.011528,0.024702,-0.035886,0.007071,0.030217,0.078297,0.006203,0.014247,0.026005,0.018,-0.034831,-0.019873,0.014438,0.021219,0.011199,0.009464,-0.037068,-0.034988,0.034192,-0.025127
-0.054722,0.009028,-0.032625,-0.057459,0.026017,0.035675,0.037194,-0.009151,-0.013257,0.050487,0.025355,-0.030715,0.01878,0.066986,0.029628,0.039364,-0.058258,0.020969,-0.007179,-0.009284,0.045954,0.005582,0.015193,-0.002304,-0.067163,0.045899,-0.037044,-0.033988,-0.009948,-0.053265,0.042631,-0.015284,-0.058606,-0.075753,-0.037154,-0.045433,0.019793,0.022631,0.0046,-0.07822,0.032328
-0.003953,0.017637,-0.026488,0.007794,0.045607,-0.028986,0.051482,-0.004488,0.002523,-0.060563,0.012516,-0.01874,0.017403,-0.006631,-0.006295,0.046365,0.027006,0.024107,-0.033059,-0.02253,-0.03592,-0.011195,0.017907,-0.009023,-0.030091,0.028617,0.017903,0.013642,0.003466,0.026137,-0.018285,0.035795,-0.003907,0.038687,-0.000057,0.030607,-0.003769,0.009692,-0.006774,0.011666,0.044931
0.026326,-0.052813,0.012774,0.002403,0.019367,0.013671,0.054986,0.003502,-0.009412,0.011594,0.013032,0.003722,-0.016416,-0.002535,-0.015113,-0.041264,0.002268,-0.030357,-0.035693,0.016867,-0.003765,0.011182,0.014721,-0.033661,0.013736,0.02817,0.085871,0.002679,0.016316,0.025353,0.021766,-0.035467,-0.021786,0.012369,0.014719,0.005405,0.012443,-0.032274,-0.023101,0.035499,-0.025284
0.055982,-0.025432,0.026596,-0.020105,-0.021767,-0.057364,-0.007818,-0.02794,-0.027909,-0.083691,-0.05187,-0.017366,0.010177,-0.058767,-0.040507,0.004293,0.047089,0.025147,-0.002486,0.026062,-0.064686,-0.042646,-0.049573,-0.040109,0.011076,0.003236,-0.002147,-0.003339,0.020739,0.049624,-0.017246,-0.00962,0.003204,0.058601,-0.025051,-0.019234,-0.03508,-0.002322,0.017794,0.043482,0.050445
0.017941,0.065044,0.007312,-0.060845,-0.035888,0.030684,-0.00258,0.042008,0.017217,-0.0522,-0.052972,0.038074,-0.050075,0.062248,-0.094018,-0.045095,-0.047821,-0.024075,-0.041221,0.025891,-0.055443,0.081508,0.025449,0.02746,-0.02032,0.023179,-0.013453,0.026865,-0.034532,-0.003675,0.089822,0.050795,-0.010623,0.046427,0.012886,-0.082055,0.02699,0.016096,0.047133,0.004292,0.013196
-0.011554,-0.00012,0.024297,0.045715,0.020451,0.017793,0.007839,-0.005096,0.007387,0.023128,0.015038,0.011776,0.000985,0.037656,-0.021304,-0.037595,-0.034841,-0.069023,-0.00769,0.014293,0.034697,0.04774,0.031225,-0.009339,-0.006453,-0.010884,0.061656,0.018584,-0.010501,-0.003735,0.002058,-0.016492,0.002303,-0.00876,0.025067,0.021639,0.011694,-0.002806,-0.004971,0.016791,-0.042707
0.018252,-0.072231,-0.016309,0.003474,0.015594,0.063398,0.089013,0.016907,-0.008832,0.023667,0.003577,-0.012792,-0.00128,-0.018764,0.023069,-0.007169,-0.01678,0.026803,-0.042426,0.009479,-0.002766,-0.052455,0.009949,-0.029656,-0.012421,0.027829,0.074054,-0.055791,0.03248,0.017254,0.039349,-0.041123,0.023932,-0.005151,-0.002828,0.026496,0.025819,-0.005145,-0.060792,0.022957,-0.005467
-0.016301,0.006543,-0.019104,0.010051,0.043476,-0.030082,0.05904,-0.012393,0.00913,-0.084873,0.004,-0.010793,0.015741,-0.000302,0.006668,0.039992,0.02254,0.027211,-0.040856,-0.026192,-0.038411,-0.026376,0.009974,0.000485,-0.031708,0.010526,0.033802,0.00209,0.018207,0.030199,-0.011961,0.043128,0.005909,0.048306,-0.007676,0.024747,0.011065,0.04072,-0.002089,0.016138,0.041728
-0.004221,0.039147,-0.065879,-0.011074,0.041132,-0.025408,0.04196,0.006822,0.008681,-0.037384,0.019343,0.004115,-0.008611,-0.01829,0.025282,0.061606,0.035863,0.028128,-0.031784,-0.017101,-0.012208,-0.02379,0.011758,0.037904,-0.021615,0.017443,-0.022289,0.010828,-0.001002,-0.001986,-0.006903,0.0696,-0.009817,0.040233,0.015808,0.013475,-0.012625,-0.003337,-0.03648,-0.017124,0.020183
0.008564,0.027688,-0.033618,-0.054779,-0.01011,-0.023123,-0.038517,0.004035,-0.036139,0.07775,-0.002744,0.020698,-0.047339,-0.075411,-0.025144,-0.034443,-0.010047,-0.029355,0.013572,0.03837,0.011998,-0.016891,0.022609,-0.032586,0.022179,0.024997,-0.032884,0.012861,-0.046388,0.03522,-0.001784,0.026483,-0.026614,0.038952,0.041991,-0.012088,0.012192,-0.030605,0.043073,-0.039781,-0.080512
0.049268,0.118214,0.020704,-0.065532,-0.008074,0.02896,0.033212,0.018263,0.032415,-0.050107,0.028264,0.033886,0.034482,0.003851,-0.06206,-0.026864,-0.027511,-0.042734,-0.042524,0.050465,-0.043979,0.120256,0.006351,0.024903,-0.035761,-0.013036,-0.013671,0.014839,-0.030896,-0.029879,0.095491,0.006861,0.04552,0.043117,0.010957,-0.057424,0.018952,0.013115,0.047981,-0.002659,-0.004929
-0.059432,0.013564,-0.010092,0.023891,0.032138,0.003446,0.030792,-0.033006,-0.029415,-0.030234,-0.001066,-0.032734,0.024265,0.043356,-0.047368,0.018075,-0.077253,-0.013627,-0.013889,-0.035612,0.00915,0.010337,0.039874,-0.037704,-0.095424,-0.026411,-0.009379,-0.014425,-0.019167,0.027113,-0.034363,0.014216,0.017941,0.020091,-0.003523,0.038654,0.023903,0.088493,0.019708,-0.013488,0.006007
-0.002043,-0.079544,-0.002658,-0.040163,-0.053914,0.046281,-0.067045,0.082904,0.008882,-0.004318,-0.150307,-0.005511,-0.08237,0.11611,-0.066218,-0.01986,-0.021362,0.051411,-0.048133,-0.025525,-0.078449,-0.032857,0.04972,-0.036149,-0.005956,0.06744,0.002719,-0.039169,-0.014997,0.010737,0.049294,0.028688,-0.001772,-0.042029,0.011658,-0.015808,-0.003067,0.01457,0.007897,0.043698,0.045907
0.04012,0.025567,-0.005313,-0.032545,-0.019673,-0.022973,-0.027639,0.014626,0.026174,-0.01809,-0.014385,0.021577,0.002405,-0.040138,0.060123,0.017519,0.068605,0.031929,0.006765,0.027211,-0.024568,-0.016833,-0.040546,0.036321,0.053464,0.021511,-0.017835,0.018955,0.015339,-0.029706,0.023575,0.029052,-0.003577,-0.004303,-0.014347,-0.040092,-0.027993,-0.04073,-0.006429,-0.003765,0.036071
-0.042432,-0.010319,-0.029736,-0.025761,0.000925,0.040283,0.021837,0.010548,-0.004013,0.08543,0.034586,0.002899,-0.014254,-0.007659,0.059751,-0.029475,-0.042019,0.005923,0.000121,-0.016639,0.021084,-0.001878,0.042127,-0.028584,0.004063,0.030324,0.012702,0.011723,0.003315,-0.00499,0.011599,0.003883,-0.019156,-0.031362,0.000714,0.007118,0.054977,0.005044,-0.00335,-0.036374,-0.03608
-0.031703,0.014205,0.016002,-0.062142,-0.065412,-0.021489,-0.081518,0.05175,-0.011166,-0.013291,-0.010116,-0.000655,-0.010294,0.029533,-0.101154,-0.016656,0.01141,-0.026735,-0.014783,0.005459,-0.011757,0.034069,0.096335,0.01747,0.016117,-0.0012,-0.03499,-0.048365,-0.026359,-0.021393,0.021693,0.033201,0.039275,0.024577,0.028428,-0.006715,0.014753,0.03466,0.040927,-0.018761,-0.012588
-0.072851,0.034944,-0.02872,0.020814,-0.009103,-0.011276,-0.039563,-0.006483,0.058925,-0.015328,0.025214,0.019403,0.002462,0.023305,0.042451,0.006729,-0.009268,-0.048392,0.018071,0.02783,-0.000321,0.015355,0.057839,-0.036083,0.01168,-0.011678,0.059752,0.008542,-0.016232,-0.029977,-0.005924,-0.008135,0.003047,-0.024276,0.061195,0.010452,0.032837,-0.007038,0.057916,0.022371,-0.022996
0.005805,-0.043103,-0.010706,-0.002862,0.00681,0.040351,0.063764,0.068345,0.011519,-0.029708,0.022721,-0.016418,0.034081,0.050192,0.000718,0.029578,0.014619,0.041691,-0.056522,-0.042682,-0.017391,-0.021508,0.08995,-0.012912,-0.01892,0.02953,0.091761,-0.078826,0.006446,-0.00019,0.034157,-0.005563,0.084666,0.005234,0.024745,0.072058,0.021111,0.043523,-0.030337,0.02105,0.036685
-0.02513,0.016646,0.010645,0.006235,-0.016785,0.04078,0.001777,0.012513,0.036987,-0.001844,0.010287,0.009918,0.018729,0.050551,0.066862,0.002879,-0.0095,0.02452,0.003891,-0.016304,0.013335,0.032489,0.002475,0.039974,0.00774,-0.003898,-0.002152,0.005343,0.013136,-0.060634,0.018493,0.008992,0.017898,-0.051409,-0.034807,-0.026887,0.014211,0.026937,-0.012222,-0.018865,0.043725
-0.036796,-0.002866,-0.016503,-0.005188,0.022103,0.002635,0.007543,-0.006256,-0.02124,0.049761,0.018044,-0.010517,-0.00228,-0.035589,0.027963,-0.018291,-0.035607,-0.025267,-0.001829,-0.012957,0.023513,0.004012,0.027099,-0.034403,-0.00232,0.013701,0.007923,0.013268,-0.008899,0.023495,-0.009203,0.014109,0.002015,-0.000511,-0.002531,0.027486,0.032582,0.027717,0.003128,-0.025464,-0.034414
0.049682,-0.045684,0.000674,-0.051453,0.00795,0.012667,0.051772,-0.010196,-0.088374,0.003093,-0.012026,-0.033094,-0.01423,-0.029636,-0.023242,0.001111,-0.010907,0.030246,-0.021653,-0.022234,0.029468,0.02739,-0.043993,0.006772,-0.026082,0.002231,-0.070085,-0.039437,-0.014682,0.009334,-0.010832,-0.01457,-0.003187,0.014671,-0.062465,-0.04916,-0.046427,0.03,-0.043424,-0.047045,0.037104
0.064003,0.125844,0.183578,0.090992,0.147892,-0.057927,-0.256558,0.082261,-0.105711,0.183013,-0.25799,-0.09203,0.142637,-0.169849,0.032167,-0.042426,-0.167555,-0.282635,0.05964,0.006578,0.144302,-0.014996,-0.143615,0.094891,0.014041,0.080197,0.029839,0.107402,0.007065,0.134984,0.216077,0.203216,0.193386,-0.083579,-0.15533,0.22377,-0.013444,0.179237,-0.109118,-0.07184,-0.088693
0.00172,0.03128,-0.005717,0.005963,0.041601,-0.028686,-0.001834,0.007254,0.00274,0.020186,-0.002931,-0.036546,-0.004199,0.039828,-0.051118,0.047603,0.009451,-0.022056,0.011854,0.025539,0.020034,-0.04627,-0.007182,0.047012,-0.041266,0.05124,0.019029,-0.021921,0.029447,-0.008214,0.070864,-0.008189,-0.081933,-0.052938,-0.00559,-0.000803,-0.022481,-0.025808,-0.053249,-0.027043,-0.002326
-0.01305,-0.033239,-0.0218,-0.010243,-0.03097,0.031395,0.016073,-0.01915,-0.015363,-0.018452,0.003004,0.043788,-0.017582,-0.037603,0.056861,-0.041746,-0.011869,0.017556,-0.021266,-0.021088,0.002469,0.036117,0.007524,-0.026514,0.027841,-0.064188,-0.028771,0.004041,-0.030565,-0.001354,-0.066387,0.030219,0.075148,0.062191,0.00866,-0.012654,0.02035,0.044958,0.023324,0.007422,-0.015904
0.018033,-0.049641,-0.014235,-0.038687,-0.028515,0.032907,0.038301,-0.018169,-0.059559,-0.015476,-0.004391,0.012705,-0.017084,-0.05111,0.035357,-0.034381,-0.021208,0.032416,-0.024964,-0.030228,0.010032,0.048344,-0.015176,-0.028616,0.00826,-0.048277,-0.061306,-0.012552,-0.031579,0.006014,-0.062499,0.009263,0.062678,0.0564,-0.027904,-0.035123,-0.007696,0.049942,0.001753,-0.014597,0.015422
-0.025689,0.020371,-0.01157,-0.084833,-0.005422,-0.007975,-0.046135,0.02263,0.005405,0.003618,0.010037,0.007808,0.010536,-0.042005,-0.04227,-0.016214,0.022818,-0.064754,-0.076386,0.033201,-0.028012,0.090498,0.038212,0.004285,0.013097,-0.009035,-0.077313,-0.004206,-0.00689,-0.0396,0.043071,0.038844,0.032874,0.014289,0.021723,-0.010791,0.002429,-0.01308,0.001314,0.001734,-0.042863
0.017052,0.024963,0.005033,0.008561,0.047344,-0.027638,0.00233,0.016488,-0.004169,0.021904,-0.007338,-0.040704,-0.012613,0.030303,-0.054871,0.038122,0.017604,-0.01378,0.005098,0.010225,0.013981,-0.027524,-0.004065,0.045859,-0.030254,0.059068,0.017916,-0.016074,0.016709,0.00242,0.05107,-0.004968,-0.067257,-0.048507,-0.017258,0.003948,-0.030042,-0.019737,-0.05164,-0.026625,0.004486
0.000012,0.012417,0.024798,0.040659,-0.064696,-0.006505,-0.022086,0.013014,-0.030452,-0.009156,-0.024447,-0.004815,-0.023566,0.056965,-0.051153,0.00177,-0.025448,0.05669,0.095717,-0.013945,0.037063,-0.102714,0.044672,0.015504,-0.011971,0.002686,0.061742,-0.060654,-0.02794,0.03558,-0.024589,-0.00944,0.001665,0.019299,0.008504,-0.003933,0.021509,0.063027,0.057471,-0.041975,0.023726
0.00139,0.007863,0.01469,-0.010003,-0.007361,0.023909,0.015098,0.01517,0.022119,-0.016087,-0.017012,0.007671,0.00998,0.037157,0.038416,-0.010403,-0.033103,-0.007936,-0.02031,0.000659,-0.00092,0.014898,0.005939,0.014219,-0.01573,0.001344,0.035533,0.003251,0.017715,-0.025995,0.03755,0.007736,0.017571,-0.019732,-0.012322,-0.016827,0.012794,0.029582,-0.009958,0.001906,0.017177
0.004212,0.023149,0.018481,0.028887,-0.054672,-0.016598,-0.037376,-0.019352,-0.035566,0.01875,-0.045309,0.00401,-0.045254,0.010461,-0.03983,-0.014549,-0.032059,0.042444,0.100343,0.016827,0.033533,-0.108727,-0.002809,0.007413,-0.006184,0.004432,0.01994,-0.025016,-0.028871,0.043178,-0.03324,-0.002523,-0.039476,0.019622,-0.002339,-0.036226,0.01479,0.030295,0.066164,-0.0468,-0.003989
-0.021684,-0.00676,-0.00909,0.04262,-0.015423,0.047385,-0.004381,-0.014984,0.026026,0.000149,-0.001375,0.055198,-0.001572,-0.00113,0.032644,-0.037507,-0.007448,0.01394,-0.015489,-0.004644,-0.005295,0.039624,0.026821,-0.029132,0.030375,-0.050938,-0.013675,0.023116,-0.052152,-0.012824,-0.080001,0.032082,0.085954,0.043687,0.026252,0.019577,0.023026,0.015346,0.041006,0.026509,-0.019186
0.080117,0.063128,-0.051223,0.025956,0.081023,0.03062,0.081184,-0.040247,0.021026,0.032595,0.023967,0.035646,0.017283,-0.041178,0.131829,0.023392,-0.010281,0.019281,0.013108,0.017818,0.011682,-0.002136,-0.113928,-0.020088,-0.03916,-0.014202,0.023109,0.05144,-0.009689,0.013268,0.034042,-0.016913,-0.010673,-0.01919,0.017517,-0.000865,-0.03124,-0.025226,-0.026746,-0.004574,-0.025877
-0.040237,0.00576,0.015465,-0.059435,-0.063746,-0.021407,-0.08476,0.047978,-0.011349,-0.016101,-0.014462,-0.005639,-0.015126,0.03075,-0.104742,-0.016789,0.011535,-0.029442,-0.01827,0.002413,-0.014655,0.034882,0.094869,0.016885,0.013733,-0.00595,-0.039014,-0.051935,-0.022124,-0.021332,0.018269,0.031295,0.036462,0.019767,0.026584,-0.006393,0.01483,0.037923,0.036498,-0.013393,-0.01474
0.005125,-0.010991,-0.005725,0.005403,0.021796,-0.021211,0.026759,-0.033016,-0.049024,0.00301,-0.014104,-0.010946,-0.008431,-0.057506,-0.042892,-0.01552,-0.034597,-0.032527,-0.005785,0.028259,0.008861,-0.039792,-0.001226,-0.044802,-0.028519,0.000328,0.021658,-0.002001,-0.006418,0.062662,-0.01671,0.002096,-0.008544,0.06207,0.014138,0.019572,0.010297,0.008724,0.00939,0.003046,-0.03866
0.002421,-0.000684,0.016394,-0.014031,-0.00992,0.043469,0.020751,0.02094,0.021499,0.008781,-0.024324,0.010411,0.005279,0.022602,0.048404,-0.023613,-0.049936,-0.002356,-0.02299,0.011073,0.002195,-0.000177,0.006158,0.003039,-0.011235,0.012931,0.041148,-0.00489,0.015884,-0.019984,0.048297,0.000333,0.02752,-0.024814,-0.022377,-0.016736,0.024978,0.030055,-0.007924,-0.003525,0.009179
-0.02236,0.026666,0.009304,-0.075064,-0.051511,-0.018535,-0.07078,0.049185,-0.006007,-0.006886,0.000786,0.006749,0.000616,0.006158,-0.085601,-0.017631,0.015732,-0.037834,-0.031408,0.017863,-0.015571,0.053937,0.084165,0.015189,0.018547,0.001059,-0.045861,-0.032661,-0.02573,-0.027486,0.033693,0.038237,0.041811,0.028593,0.029783,-0.009053,0.011824,0.017572,0.035936,-0.018188,-0.02047
-0.035935,-0.005458,-0.02374,-0.019335,0.019099,0.023942,0.016189,0.004416,-0.012066,0.061953,0.020627,-0.001694,-0.007669,-0.007217,0.04059,-0.020571,-0.048128,-0.023975,-0.012848,-0.013262,0.029546,0.014709,0.035637,-0.02807,-0.009565,0.017661,0.012029,0.007067,-0.009738,0.001351,0.009474,0.010035,-0.000858,-0.017995,0.003348,0.015643,0.036699,0.021583,-0.003507,-0.029942,-0.038668
-0.032305,0.021438,0.002704,0.015386,-0.014157,0.027245,-0.004028,0.001262,0.031563,-0.010172,0.022838,0.007286,0.018425,0.051149,0.05186,0.015786,0.009476,0.028411,0.013578,-0.021784,0.016796,0.036302,0.001416,0.046267,0.008459,-0.012988,-0.021652,0.006957,0.007575,-0.061991,-0.001612,0.012444,0.006798,-0.044433,-0.028984,-0.025559,0.004571,0.020323,-0.012185,-0.021254,0.04651
-0.059726,0.0197,-0.022105,-0.004257,0.000445,-0.027897,-0.018023,-0.019128,0.013909,0.004693,0.031303,-0.002229,0.014159,-0.008002,0.044426,-0.003442,-0.001328,-0.009025,0.011942,-0.027071,-0.019962,-0.001833,0.028809,-0.024241,-0.000534,-0.003914,-0.000294,0.050027,0.033544,0.003507,-0.013498,0.035335,-0.024783,-0.003563,0.008875,0.028544,0.04084,0.01582,0.004982,0.000506,-0.015603
0.007205,-0.031249,-0.023293,-0.018773,0.003068,0.032575,0.031217,-0.027991,-0.046488,0.030127,-0.00967,0.003518,-0.01722,-0.025696,-0.010552,-0.007302,-0.034975,-0.000789,-0.006269,0.032485,0.041859,-0.00435,-0.013874,-0.032611,-0.018406,-0.006315,-0.026351,-0.040829,-0.045845,-0.000175,-0.021916,-0.026568,0.002163,0.016776,0.000986,-0.036075,-0.010092,-0.00672,0.014217,-0.025475,-0.014859
-0.046337,-0.008499,-0.032296,-0.021707,0.001605,0.000434,0.00867,-0.03564,-0.020809,0.028816,0.020652,0.003431,0.002862,-0.025885,0.033273,-0.011812,-0.028575,-0.004971,0.005274,-0.00184,0.011353,-0.009741,0.013785,-0.047786,-0.012405,-0.006153,-0.016666,0.014548,-0.003399,0.006666,-0.025597,0.01026,-0.020718,0.010922,0.008818,-0.000626,0.034107,0.007652,0.024613,-0.018257,-0.026846
-0.110956,0.047067,-0.046933,-0.022895,-0.055134,0.002704,-0.024957,0.004416,0.078697,0.052677,0.083422,0.024934,-0.014902,0.070863,0.067829,-0.020432,0.005377,0.034219,0.049516,-0.020801,-0.034028,-0.045657,0.082345,-0.01254,0.007375,0.024509,0.039726,0.066924,0.077499,-0.040094,0.051177,0.014651,-0.094265,-0.050943,0.050876,0.006019,0.111057,-0.02431,0.022548,-0.004202,-0.041535
-0.056618,0.016837,-0.015839,-0.00545,0.00024,-0.010004,-0.016302,0.011699,0.030673,-0.029864,0.025631,-0.001139,0.005431,0.012665,0.069799,0.005396,0.001599,-0.005609,-0.007754,-0.038307,-0.011587,0.058303,0.038662,-0.003683,0.018762,-0.011894,0.006051,0.015752,-0.004601,-0.028175,-0.024613,0.023419,0.029034,-0.02516,-0.007231,0.004057,0.017511,0.046583,0.019735,-0.006802,0.025543
-0.031745,0.018363,-0.013543,-0.004711,0.003169,-0.016819,-0.018833,-0.010678,0.002514,0.014099,0.019281,-0.007784,0.02186,0.01127,0.009012,0.003062,0.004006,-0.001509,0.012155,-0.024731,-0.016611,-0.001695,0.026646,-0.026413,-0.014684,0.005685,-0.005061,0.031729,0.017097,0.005013,-0.001142,0.022483,-0.019096,-0.008309,0.014637,0.033421,0.022912,0.009032,0.005332,0.000605,-0.01133
