# # Time 	 h_plus 	 h_cross 
# 
-1.090000000000000000e+02	2.304190244097299722e-01	9.291625927825663059e-03
-1.080000000000000000e+02	2.302925893747121144e-01	-2.005964361837610579e-02
-1.070000000000000000e+02	2.264169005267843149e-01	-4.933087376347846525e-02
-1.060000000000000000e+02	2.187969941846479860e-01	-7.804135097883593830e-02
-1.050000000000000000e+02	2.074999023507673457e-01	-1.057081595697971776e-01
-1.040000000000000000e+02	1.926553028476084839e-01	-1.318548289475335311e-01
-1.030000000000000000e+02	1.744552655560040744e-01	-1.560192977823822991e-01
-1.020000000000000000e+02	1.531527131108930406e-01	-1.777623189296251849e-01
-1.010000000000000000e+02	1.290599255368765352e-01	-1.966747948283360248e-01
-1.000000000000000000e+02	1.025443214141746606e-01	-2.123874803265741185e-01
-9.900000000000000000e+01	7.402208843833910090e-02	-2.245773166809917898e-01
-9.800000000000000000e+01	4.395455998883675275e-02	-2.329725530435747261e-01
-9.700000000000000000e+01	1.284220792601660499e-02	-2.373619468745392924e-01
-9.600000000000000000e+01	-1.878346887093372206e-02	-2.375994565680805970e-01
-9.500000000000000000e+01	-5.036811934767871507e-02	-2.336092434994811728e-01
-9.400000000000000000e+01	-8.134301010452650582e-02	-2.253900086371679046e-01
-9.300000000000000000e+01	-1.111389101202702318e-01	-2.130158562486330343e-01
-9.200000000000000000e+01	-1.391914214569089647e-01	-1.966385851605897128e-01
-9.100000000000000000e+01	-1.649526252112951952e-01	-1.764869185467500268e-01
-9.000000000000000000e+01	-1.879012734260261663e-01	-1.528676669297908408e-01
-8.900000000000000000e+01	-2.075586138455989549e-01	-1.261599794144531161e-01
-8.800000000000000000e+01	-2.234941707963621349e-01	-9.680911801021793717e-02
-8.700000000000000000e+01	-2.353350290015032431e-01	-6.532350574083882477e-02
-8.600000000000000000e+01	-2.427759168400543399e-01	-3.226708277455437451e-02
-8.500000000000000000e+01	-2.455879531265932059e-01	1.750137032353861043e-03
-8.400000000000000000e+01	-2.436184263144857420e-01	3.608197739352129313e-02
-8.300000000000000000e+01	-2.368189648981398610e-01	7.005658305612565140e-02
-8.200000000000000000e+01	-2.252296319144526382e-01	1.029909780601208635e-01
-8.100000000000000000e+01	-2.089861469803182548e-01	1.342032259538795680e-01
-8.000000000000000000e+01	-1.883199376638523270e-01	1.630277294682143385e-01
-7.900000000000000000e+01	-1.635641518329395416e-01	1.888205751464953897e-01
-7.800000000000000000e+01	-1.351453474096250551e-01	2.109847163164876582e-01
-7.700000000000000000e+01	-1.035794524293879165e-01	2.289805332845215591e-01
-7.600000000000000000e+01	-6.946363263239359320e-02	2.423366123205057121e-01
-7.500000000000000000e+01	-3.346933725755360522e-02	2.506663083531510683e-01
-7.400000000000000000e+01	3.669279630749719065e-03	2.536782991530402431e-01
-7.300000000000000000e+01	4.116873840329860618e-02	2.511873419593604884e-01
-7.200000000000000000e+01	7.821130707975638974e-02	2.431231679507863952e-01
-7.100000000000000000e+01	1.139627868828514551e-01	2.295367723656194237e-01
-7.000000000000000000e+01	1.475895369381960698e-01	2.106045251774006366e-01
-6.900000000000000000e+01	1.782802441099747004e-01	1.866334860255068062e-01
-6.800000000000000000e+01	2.052543716674034013e-01	1.580483324708533421e-01
-6.700000000000000000e+01	2.277939424965325921e-01	1.254003901070483706e-01
-6.600000000000000000e+01	2.452580812022720769e-01	8.935721699652132699e-02
-6.500000000000000000e+01	2.571063684839987040e-01	5.069307031939997849e-02
-6.400000000000000000e+01	2.629061971362624539e-01	1.027440595092942929e-02
-6.300000000000000000e+01	2.623589216101072652e-01	-3.096320438091080748e-02
-6.200000000000000000e+01	2.553092764455709429e-01	-7.202312899051746542e-02
-6.100000000000000000e+01	2.417593897332203368e-01	-1.118701719237806674e-01
-6.000000000000000000e+01	2.218719100159804170e-01	-1.494608825562167287e-01
-5.900000000000000000e+01	1.959830938364253150e-01	-1.837711269252565172e-01
-5.800000000000000000e+01	1.645968918859930796e-01	-2.138167675929804334e-01
-5.700000000000000000e+01	1.283831099382302943e-01	-2.386824758601774066e-01
-5.600000000000000000e+01	8.816824593244405872e-02	-2.575522703539215308e-01
-5.500000000000000000e+01	4.491865980566957933e-02	-2.697298300220354328e-01
-5.400000000000000000e+01	-2.661823219729238612e-04	-2.746825874166854975e-01
-5.300000000000000000e+01	-4.618526797655769095e-02	-2.720502401567526096e-01
-5.200000000000000000e+01	-9.156179829356297928e-02	-2.616692108863972743e-01
-5.100000000000000000e+01	-1.350777667617749644e-01	-2.435886078040493397e-01
-5.000000000000000000e+01	-1.754034787740466894e-01	-2.180832683593741383e-01
-4.900000000000000000e+01	-2.112370976977800963e-01	-1.856602214144013607e-01
-4.800000000000000000e+01	-2.413454073296004698e-01	-1.470598636125176883e-01
-4.700000000000000000e+01	-2.646122974452889687e-01	-1.032512408920529257e-01
-4.600000000000000000e+01	-2.800729581466907536e-01	-5.541275032161634834e-02
